Filename,Position_mm,Teacher_Width
-18.csv,223.1,19.537626
-18.csv,223.1,19.537626
-17.csv,223.2,19.518234
-17.csv,223.2,19.518234
-17.csv,223.2,19.518234
-17.csv,223.2,19.518234
-17.csv,223.2,19.518234
-17.csv,223.2,19.518234
-17.csv,223.2,19.518234
-17.csv,223.2,19.518234
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-16.csv,223.3,19.497555
-15.csv,223.4,19.484686
-15.csv,223.4,19.484686
-15.csv,223.4,19.484686
-15.csv,223.4,19.484686
-15.csv,223.4,19.484686
-15.csv,223.4,19.484686
-15.csv,223.4,19.484686
-15.csv,223.4,19.484686
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-14.csv,223.5,19.469069
-13.csv,223.6,19.455452
-13.csv,223.6,19.455452
-13.csv,223.6,19.455452
-13.csv,223.6,19.455452
-13.csv,223.6,19.455452
-13.csv,223.6,19.455452
-13.csv,223.6,19.455452
-13.csv,223.6,19.455452
-12.csv,223.7,19.439514
-12.csv,223.7,19.439514
-12.csv,223.7,19.439514
-12.csv,223.7,19.439514
-12.csv,223.7,19.439514
-12.csv,223.7,19.439514
-12.csv,223.7,19.439514
-12.csv,223.7,19.439514
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-11.csv,223.8,19.42557
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-10.csv,223.9,19.412596
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-9.csv,224.0,19.405645
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-8.csv,224.1,19.387152
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-7.csv,224.2,19.375694
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-6.csv,224.3,19.36287
-5.csv,224.4,19.357523
-5.csv,224.4,19.357523
-5.csv,224.4,19.357523
-5.csv,224.4,19.357523
-5.csv,224.4,19.357523
-5.csv,224.4,19.357523
-5.csv,224.4,19.357523
-5.csv,224.4,19.357523
-4.csv,224.5,19.338652
-4.csv,224.5,19.338652
-4.csv,224.5,19.338652
-4.csv,224.5,19.338652
-4.csv,224.5,19.338652
-4.csv,224.5,19.338652
-4.csv,224.5,19.338652
-4.csv,224.5,19.338652
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-3.csv,224.6,19.326633
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-2.csv,224.7,19.314657
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
-1.csv,224.8,19.30232
0.csv,224.9,19.294855
0.csv,224.9,19.294855
0.csv,224.9,19.294855
0.csv,224.9,19.294855
0.csv,224.9,19.294855
0.csv,224.9,19.294855
0.csv,224.9,19.294855
0.csv,224.9,19.294855
1.csv,225.0,19.277697
1.csv,225.0,19.277697
1.csv,225.0,19.277697
1.csv,225.0,19.277697
1.csv,225.0,19.277697
1.csv,225.0,19.277697
1.csv,225.0,19.277697
2.csv,225.1,19.26569
2.csv,225.1,19.26569
2.csv,225.1,19.26569
2.csv,225.1,19.26569
2.csv,225.1,19.26569
2.csv,225.1,19.26569
2.csv,225.1,19.26569
2.csv,225.1,19.26569
2.csv,225.1,19.26569
3.csv,225.2,19.252771
3.csv,225.2,19.252771
3.csv,225.2,19.252771
3.csv,225.2,19.252771
3.csv,225.2,19.252771
3.csv,225.2,19.252771
3.csv,225.2,19.252771
3.csv,225.2,19.252771
3.csv,225.2,19.252771
4.csv,225.3,19.250496
4.csv,225.3,19.250496
4.csv,225.3,19.250496
4.csv,225.3,19.250496
4.csv,225.3,19.250496
4.csv,225.3,19.250496
4.csv,225.3,19.250496
4.csv,225.3,19.250496
4.csv,225.3,19.250496
5.csv,225.4,19.226515
5.csv,225.4,19.226515
5.csv,225.4,19.226515
5.csv,225.4,19.226515
5.csv,225.4,19.226515
5.csv,225.4,19.226515
5.csv,225.4,19.226515
5.csv,225.4,19.226515
5.csv,225.4,19.226515
6.csv,225.5,19.221455
6.csv,225.5,19.221455
6.csv,225.5,19.221455
6.csv,225.5,19.221455
6.csv,225.5,19.221455
6.csv,225.5,19.221455
6.csv,225.5,19.221455
6.csv,225.5,19.221455
7.csv,225.6,19.208218
7.csv,225.6,19.208218
7.csv,225.6,19.208218
7.csv,225.6,19.208218
7.csv,225.6,19.208218
7.csv,225.6,19.208218
7.csv,225.6,19.208218
7.csv,225.6,19.208218
8.csv,225.7,19.184519
8.csv,225.7,19.184519
8.csv,225.7,19.184519
8.csv,225.7,19.184519
8.csv,225.7,19.184519
8.csv,225.7,19.184519
8.csv,225.7,19.184519
8.csv,225.7,19.184519
8.csv,225.7,19.184519
9.csv,225.8,19.17151
9.csv,225.8,19.17151
9.csv,225.8,19.17151
9.csv,225.8,19.17151
9.csv,225.8,19.17151
9.csv,225.8,19.17151
9.csv,225.8,19.17151
9.csv,225.8,19.17151
9.csv,225.8,19.17151
10.csv,225.9,19.154394
10.csv,225.9,19.154394
10.csv,225.9,19.154394
10.csv,225.9,19.154394
10.csv,225.9,19.154394
10.csv,225.9,19.154394
10.csv,225.9,19.154394
10.csv,225.9,19.154394
10.csv,225.9,19.154394
11.csv,226.0,19.143402
11.csv,226.0,19.143402
11.csv,226.0,19.143402
11.csv,226.0,19.143402
11.csv,226.0,19.143402
11.csv,226.0,19.143402
11.csv,226.0,19.143402
11.csv,226.0,19.143402
11.csv,226.0,19.143402
12.csv,226.1,19.123749
12.csv,226.1,19.123749
12.csv,226.1,19.123749
12.csv,226.1,19.123749
12.csv,226.1,19.123749
12.csv,226.1,19.123749
12.csv,226.1,19.123749
12.csv,226.1,19.123749
12.csv,226.1,19.123749
13.csv,226.2,19.118195
13.csv,226.2,19.118195
13.csv,226.2,19.118195
13.csv,226.2,19.118195
13.csv,226.2,19.118195
13.csv,226.2,19.118195
13.csv,226.2,19.118195
13.csv,226.2,19.118195
13.csv,226.2,19.118195
14.csv,226.3,19.093615
14.csv,226.3,19.093615
14.csv,226.3,19.093615
14.csv,226.3,19.093615
14.csv,226.3,19.093615
14.csv,226.3,19.093615
14.csv,226.3,19.093615
14.csv,226.3,19.093615
14.csv,226.3,19.093615
15.csv,226.4,19.07992
15.csv,226.4,19.07992
15.csv,226.4,19.07992
15.csv,226.4,19.07992
15.csv,226.4,19.07992
15.csv,226.4,19.07992
15.csv,226.4,19.07992
15.csv,226.4,19.07992
15.csv,226.4,19.07992
16.csv,226.5,19.06605
16.csv,226.5,19.06605
16.csv,226.5,19.06605
16.csv,226.5,19.06605
16.csv,226.5,19.06605
16.csv,226.5,19.06605
16.csv,226.5,19.06605
16.csv,226.5,19.06605
16.csv,226.5,19.06605
17.csv,226.6,19.0517
17.csv,226.6,19.0517
17.csv,226.6,19.0517
17.csv,226.6,19.0517
17.csv,226.6,19.0517
17.csv,226.6,19.0517
17.csv,226.6,19.0517
17.csv,226.6,19.0517
17.csv,226.6,19.0517
18.csv,226.7,19.038628
18.csv,226.7,19.038628
18.csv,226.7,19.038628
18.csv,226.7,19.038628
18.csv,226.7,19.038628
18.csv,226.7,19.038628
18.csv,226.7,19.038628
18.csv,226.7,19.038628
18.csv,226.7,19.038628
19.csv,226.8,19.025911
19.csv,226.8,19.025911
19.csv,226.8,19.025911
19.csv,226.8,19.025911
19.csv,226.8,19.025911
19.csv,226.8,19.025911
19.csv,226.8,19.025911
19.csv,226.8,19.025911
19.csv,226.8,19.025911
20.csv,226.9,19.013336
20.csv,226.9,19.013336
20.csv,226.9,19.013336
20.csv,226.9,19.013336
20.csv,226.9,19.013336
20.csv,226.9,19.013336
20.csv,226.9,19.013336
20.csv,226.9,19.013336
21.csv,227.0,18.999228
21.csv,227.0,18.999228
21.csv,227.0,18.999228
21.csv,227.0,18.999228
21.csv,227.0,18.999228
21.csv,227.0,18.999228
21.csv,227.0,18.999228
21.csv,227.0,18.999228
22.csv,227.1,18.987661
22.csv,227.1,18.987661
22.csv,227.1,18.987661
22.csv,227.1,18.987661
22.csv,227.1,18.987661
22.csv,227.1,18.987661
22.csv,227.1,18.987661
22.csv,227.1,18.987661
22.csv,227.1,18.987661
23.csv,227.2,18.984186
23.csv,227.2,18.984186
23.csv,227.2,18.984186
23.csv,227.2,18.984186
23.csv,227.2,18.984186
23.csv,227.2,18.984186
23.csv,227.2,18.984186
23.csv,227.2,18.984186
23.csv,227.2,18.984186
24.csv,227.3,18.954111
24.csv,227.3,18.954111
24.csv,227.3,18.954111
24.csv,227.3,18.954111
24.csv,227.3,18.954111
24.csv,227.3,18.954111
24.csv,227.3,18.954111
24.csv,227.3,18.954111
24.csv,227.3,18.954111
25.csv,227.4,18.939445
25.csv,227.4,18.939445
25.csv,227.4,18.939445
25.csv,227.4,18.939445
25.csv,227.4,18.939445
25.csv,227.4,18.939445
25.csv,227.4,18.939445
25.csv,227.4,18.939445
26.csv,227.5,18.93498
26.csv,227.5,18.93498
26.csv,227.5,18.93498
26.csv,227.5,18.93498
26.csv,227.5,18.93498
26.csv,227.5,18.93498
26.csv,227.5,18.93498
26.csv,227.5,18.93498
27.csv,227.6,18.914026
27.csv,227.6,18.914026
27.csv,227.6,18.914026
27.csv,227.6,18.914026
27.csv,227.6,18.914026
27.csv,227.6,18.914026
27.csv,227.6,18.914026
27.csv,227.6,18.914026
27.csv,227.6,18.914026
28.csv,227.7,18.908375
28.csv,227.7,18.908375
28.csv,227.7,18.908375
28.csv,227.7,18.908375
28.csv,227.7,18.908375
28.csv,227.7,18.908375
28.csv,227.7,18.908375
28.csv,227.7,18.908375
28.csv,227.7,18.908375
29.csv,227.8,18.88789
29.csv,227.8,18.88789
29.csv,227.8,18.88789
29.csv,227.8,18.88789
29.csv,227.8,18.88789
29.csv,227.8,18.88789
29.csv,227.8,18.88789
29.csv,227.8,18.88789
30.csv,227.9,18.886835
30.csv,227.9,18.886835
30.csv,227.9,18.886835
30.csv,227.9,18.886835
30.csv,227.9,18.886835
30.csv,227.9,18.886835
30.csv,227.9,18.886835
30.csv,227.9,18.886835
31.csv,228.0,18.860136
31.csv,228.0,18.860136
31.csv,228.0,18.860136
31.csv,228.0,18.860136
31.csv,228.0,18.860136
31.csv,228.0,18.860136
31.csv,228.0,18.860136
31.csv,228.0,18.860136
32.csv,228.1,18.847197
32.csv,228.1,18.847197
32.csv,228.1,18.847197
32.csv,228.1,18.847197
32.csv,228.1,18.847197
32.csv,228.1,18.847197
32.csv,228.1,18.847197
32.csv,228.1,18.847197
33.csv,228.2,18.832703
33.csv,228.2,18.832703
33.csv,228.2,18.832703
33.csv,228.2,18.832703
33.csv,228.2,18.832703
33.csv,228.2,18.832703
33.csv,228.2,18.832703
33.csv,228.2,18.832703
34.csv,228.3,18.826338
34.csv,228.3,18.826338
34.csv,228.3,18.826338
34.csv,228.3,18.826338
34.csv,228.3,18.826338
34.csv,228.3,18.826338
34.csv,228.3,18.826338
34.csv,228.3,18.826338
34.csv,228.3,18.826338
35.csv,228.4,18.804531
35.csv,228.4,18.804531
35.csv,228.4,18.804531
35.csv,228.4,18.804531
35.csv,228.4,18.804531
35.csv,228.4,18.804531
35.csv,228.4,18.804531
35.csv,228.4,18.804531
35.csv,228.4,18.804531
36.csv,228.5,18.789461
36.csv,228.5,18.789461
36.csv,228.5,18.789461
36.csv,228.5,18.789461
36.csv,228.5,18.789461
36.csv,228.5,18.789461
36.csv,228.5,18.789461
36.csv,228.5,18.789461
36.csv,228.5,18.789461
37.csv,228.6,18.775167
37.csv,228.6,18.775167
37.csv,228.6,18.775167
37.csv,228.6,18.775167
37.csv,228.6,18.775167
37.csv,228.6,18.775167
37.csv,228.6,18.775167
37.csv,228.6,18.775167
38.csv,228.7,18.762028
38.csv,228.7,18.762028
38.csv,228.7,18.762028
38.csv,228.7,18.762028
38.csv,228.7,18.762028
38.csv,228.7,18.762028
38.csv,228.7,18.762028
38.csv,228.7,18.762028
38.csv,228.7,18.762028
39.csv,228.8,18.750256
39.csv,228.8,18.750256
39.csv,228.8,18.750256
39.csv,228.8,18.750256
39.csv,228.8,18.750256
39.csv,228.8,18.750256
39.csv,228.8,18.750256
39.csv,228.8,18.750256
39.csv,228.8,18.750256
40.csv,228.9,18.742788
40.csv,228.9,18.742788
40.csv,228.9,18.742788
40.csv,228.9,18.742788
40.csv,228.9,18.742788
40.csv,228.9,18.742788
40.csv,228.9,18.742788
40.csv,228.9,18.742788
41.csv,229.0,18.723568
41.csv,229.0,18.723568
41.csv,229.0,18.723568
41.csv,229.0,18.723568
41.csv,229.0,18.723568
41.csv,229.0,18.723568
41.csv,229.0,18.723568
41.csv,229.0,18.723568
42.csv,229.1,18.711424
42.csv,229.1,18.711424
42.csv,229.1,18.711424
42.csv,229.1,18.711424
42.csv,229.1,18.711424
42.csv,229.1,18.711424
42.csv,229.1,18.711424
42.csv,229.1,18.711424
42.csv,229.1,18.711424
43.csv,229.2,18.701147
43.csv,229.2,18.701147
43.csv,229.2,18.701147
43.csv,229.2,18.701147
43.csv,229.2,18.701147
43.csv,229.2,18.701147
43.csv,229.2,18.701147
43.csv,229.2,18.701147
44.csv,229.3,18.69646
44.csv,229.3,18.69646
44.csv,229.3,18.69646
44.csv,229.3,18.69646
44.csv,229.3,18.69646
44.csv,229.3,18.69646
44.csv,229.3,18.69646
44.csv,229.3,18.69646
44.csv,229.3,18.69646
45.csv,229.4,18.674852
45.csv,229.4,18.674852
45.csv,229.4,18.674852
45.csv,229.4,18.674852
45.csv,229.4,18.674852
45.csv,229.4,18.674852
45.csv,229.4,18.674852
45.csv,229.4,18.674852
46.csv,229.5,18.663118
46.csv,229.5,18.663118
46.csv,229.5,18.663118
46.csv,229.5,18.663118
46.csv,229.5,18.663118
46.csv,229.5,18.663118
46.csv,229.5,18.663118
46.csv,229.5,18.663118
47.csv,229.6,18.650808
47.csv,229.6,18.650808
47.csv,229.6,18.650808
47.csv,229.6,18.650808
47.csv,229.6,18.650808
47.csv,229.6,18.650808
47.csv,229.6,18.650808
47.csv,229.6,18.650808
48.csv,229.7,18.637419
48.csv,229.7,18.637419
48.csv,229.7,18.637419
48.csv,229.7,18.637419
48.csv,229.7,18.637419
48.csv,229.7,18.637419
48.csv,229.7,18.637419
48.csv,229.7,18.637419
48.csv,229.7,18.637419
49.csv,229.8,18.629196
49.csv,229.8,18.629196
49.csv,229.8,18.629196
49.csv,229.8,18.629196
49.csv,229.8,18.629196
49.csv,229.8,18.629196
49.csv,229.8,18.629196
50.csv,229.9,18.612484
50.csv,229.9,18.612484
50.csv,229.9,18.612484
50.csv,229.9,18.612484
50.csv,229.9,18.612484
50.csv,229.9,18.612484
50.csv,229.9,18.612484
50.csv,229.9,18.612484
