Filename,Teacher_Width,Position_mm,SegmentStart,SegmentEnd,SegmentLen
-342.csv,25.85642,190.7,12718,14768,2048
-342.csv,25.85642,190.7,14769,16819,2048
-342.csv,25.85642,190.7,16820,18870,2048
-343.csv,25.884672,190.6,1119,3169,2048
-343.csv,25.884672,190.6,3170,5220,2048
-343.csv,25.884672,190.6,5221,7271,2048
-343.csv,25.884672,190.6,7272,9322,2048
-343.csv,25.884672,190.6,9323,11373,2048
-343.csv,25.884672,190.6,11374,13424,2048
-343.csv,25.884672,190.6,13425,15475,2048
-343.csv,25.884672,190.6,15476,17526,2048
-343.csv,25.884672,190.6,17527,19577,2048
-344.csv,25.914595,190.5,3439,5489,2048
-344.csv,25.914595,190.5,5490,7540,2048
-344.csv,25.914595,190.5,7541,9591,2048
-344.csv,25.914595,190.5,9592,11642,2048
-344.csv,25.914595,190.5,11643,13693,2048
-344.csv,25.914595,190.5,13694,15744,2048
-344.csv,25.914595,190.5,15745,17795,2048
-344.csv,25.914595,190.5,17796,19846,2048
-345.csv,25.943163,190.4,753,2803,2048
-345.csv,25.943163,190.4,2804,4854,2048
-345.csv,25.943163,190.4,4855,6905,2048
-345.csv,25.943163,190.4,6906,8956,2048
-345.csv,25.943163,190.4,8957,11007,2048
-345.csv,25.943163,190.4,11008,13058,2048
-345.csv,25.943163,190.4,13059,15109,2048
-345.csv,25.943163,190.4,15110,17160,2048
-345.csv,25.943163,190.4,17161,19211,2048
-346.csv,25.970613,190.3,69,2119,2048
-346.csv,25.970613,190.3,2120,4170,2048
-346.csv,25.970613,190.3,4171,6221,2048
-346.csv,25.970613,190.3,6222,8272,2048
-346.csv,25.970613,190.3,8273,10323,2048
-346.csv,25.970613,190.3,10324,12374,2048
-346.csv,25.970613,190.3,12375,14425,2048
-346.csv,25.970613,190.3,14426,16476,2048
-346.csv,25.970613,190.3,16477,18527,2048
-347.csv,26.004877,190.2,253,2303,2048
-347.csv,26.004877,190.2,2304,4354,2048
-347.csv,26.004877,190.2,4355,6405,2048
-347.csv,26.004877,190.2,6406,8710,2048
-347.csv,26.004877,190.2,8711,10761,2048
-347.csv,26.004877,190.2,10762,12812,2048
-347.csv,26.004877,190.2,12813,14863,2048
-347.csv,26.004877,190.2,14864,16914,2048
-347.csv,26.004877,190.2,16915,18965,2048
-348.csv,26.026125,190.1,1690,3740,2048
-348.csv,26.026125,190.1,3741,5791,2048
-348.csv,26.026125,190.1,5792,7842,2048
-348.csv,26.026125,190.1,7843,9893,2048
-348.csv,26.026125,190.1,9894,11944,2048
-348.csv,26.026125,190.1,11945,13995,2048
-348.csv,26.026125,190.1,13996,16046,2048
-348.csv,26.026125,190.1,16047,18097,2048
-349.csv,26.054277,190.0,1693,3743,2048
-349.csv,26.054277,190.0,3744,5794,2048
-349.csv,26.054277,190.0,5795,7845,2048
-349.csv,26.054277,190.0,7846,9896,2048
-349.csv,26.054277,190.0,9897,11947,2048
-349.csv,26.054277,190.0,11948,13998,2048
-349.csv,26.054277,190.0,13999,16049,2048
-349.csv,26.054277,190.0,16050,18100,2048
-35.csv,19.803696,221.4,513,2563,2048
-35.csv,19.803696,221.4,2564,4614,2048
-35.csv,19.803696,221.4,4615,6665,2048
-35.csv,19.803696,221.4,6666,8716,2048
-35.csv,19.803696,221.4,8717,10767,2048
-35.csv,19.803696,221.4,10768,12818,2048
-35.csv,19.803696,221.4,12819,14869,2048
-35.csv,19.803696,221.4,14870,16920,2048
-35.csv,19.803696,221.4,16921,18971,2048
-350.csv,26.086573,189.9,348,2398,2048
-350.csv,26.086573,189.9,2399,4449,2048
-350.csv,26.086573,189.9,4450,6500,2048
-350.csv,26.086573,189.9,6501,8551,2048
-350.csv,26.086573,189.9,8552,10602,2048
-350.csv,26.086573,189.9,10603,12653,2048
-350.csv,26.086573,189.9,12654,14704,2048
-350.csv,26.086573,189.9,14705,16755,2048
-350.csv,26.086573,189.9,16756,18806,2048
-351.csv,26.111233,189.8,39,2089,2048
-351.csv,26.111233,189.8,2090,4140,2048
-351.csv,26.111233,189.8,4141,6191,2048
-351.csv,26.111233,189.8,6192,8242,2048
-351.csv,26.111233,189.8,8243,10293,2048
-351.csv,26.111233,189.8,10294,12344,2048
-351.csv,26.111233,189.8,12345,14395,2048
-351.csv,26.111233,189.8,14396,16446,2048
-351.csv,26.111233,189.8,16447,18497,2048
-352.csv,26.139189,189.7,192,2242,2048
-352.csv,26.139189,189.7,2243,4293,2048
-352.csv,26.139189,189.7,4294,6344,2048
-352.csv,26.139189,189.7,6345,8395,2048
-352.csv,26.139189,189.7,8396,10446,2048
-352.csv,26.139189,189.7,10447,12497,2048
-352.csv,26.139189,189.7,12498,14548,2048
-352.csv,26.139189,189.7,14549,16599,2048
-352.csv,26.139189,189.7,16600,18650,2048
-353.csv,26.162407,189.6,1750,3800,2048
-353.csv,26.162407,189.6,3801,5851,2048
-353.csv,26.162407,189.6,5852,7902,2048
-353.csv,26.162407,189.6,7903,9953,2048
-353.csv,26.162407,189.6,9954,12004,2048
-353.csv,26.162407,189.6,12005,14055,2048
-353.csv,26.162407,189.6,14056,16106,2048
-353.csv,26.162407,189.6,16107,18157,2048
-354.csv,26.192663,189.5,1461,3511,2048
-354.csv,26.192663,189.5,3512,5562,2048
-354.csv,26.192663,189.5,5563,7613,2048
-354.csv,26.192663,189.5,7614,9664,2048
-354.csv,26.192663,189.5,9665,11715,2048
-354.csv,26.192663,189.5,11716,13766,2048
-354.csv,26.192663,189.5,13767,15817,2048
-354.csv,26.192663,189.5,15818,17868,2048
-354.csv,26.192663,189.5,17869,19919,2048
-355.csv,26.218824,189.4,919,2969,2048
-355.csv,26.218824,189.4,2970,5020,2048
-355.csv,26.218824,189.4,5021,7071,2048
-355.csv,26.218824,189.4,7072,9122,2048
-355.csv,26.218824,189.4,9123,11173,2048
-355.csv,26.218824,189.4,11174,13224,2048
-355.csv,26.218824,189.4,13225,15275,2048
-355.csv,26.218824,189.4,15276,17326,2048
-355.csv,26.218824,189.4,17327,19377,2048
-356.csv,26.241879,189.3,1741,3791,2048
-356.csv,26.241879,189.3,3792,5842,2048
-356.csv,26.241879,189.3,5843,7893,2048
-356.csv,26.241879,189.3,7894,9944,2048
-356.csv,26.241879,189.3,9945,11995,2048
-356.csv,26.241879,189.3,11996,14046,2048
-356.csv,26.241879,189.3,14047,16097,2048
-356.csv,26.241879,189.3,16098,18148,2048
-357.csv,26.270554,189.2,1679,3729,2048
-357.csv,26.270554,189.2,3730,5780,2048
-357.csv,26.270554,189.2,5781,7831,2048
-357.csv,26.270554,189.2,7832,9882,2048
-357.csv,26.270554,189.2,9883,11933,2048
-357.csv,26.270554,189.2,11934,13984,2048
-357.csv,26.270554,189.2,13985,16035,2048
-357.csv,26.270554,189.2,16036,18086,2048
-358.csv,26.319395,189.1,282,2497,2048
-358.csv,26.319395,189.1,2498,4548,2048
-358.csv,26.319395,189.1,4549,6599,2048
-358.csv,26.319395,189.1,6600,8650,2048
-358.csv,26.319395,189.1,8651,10701,2048
-358.csv,26.319395,189.1,10702,12752,2048
-358.csv,26.319395,189.1,12753,14803,2048
-358.csv,26.319395,189.1,14804,16854,2048
-358.csv,26.319395,189.1,16855,18905,2048
-359.csv,26.329363,189.0,1736,3786,2048
-359.csv,26.329363,189.0,3787,5837,2048
-359.csv,26.329363,189.0,5838,7888,2048
-359.csv,26.329363,189.0,7889,9939,2048
-359.csv,26.329363,189.0,9940,11990,2048
-359.csv,26.329363,189.0,11991,14041,2048
-359.csv,26.329363,189.0,14042,16092,2048
-359.csv,26.329363,189.0,16093,18143,2048
-36.csv,19.820099,221.3,995,3045,2048
-36.csv,19.820099,221.3,3046,5096,2048
-36.csv,19.820099,221.3,5097,7147,2048
-36.csv,19.820099,221.3,7148,9198,2048
-36.csv,19.820099,221.3,9199,11249,2048
-36.csv,19.820099,221.3,11250,13300,2048
-36.csv,19.820099,221.3,13301,15351,2048
-36.csv,19.820099,221.3,15352,17402,2048
-36.csv,19.820099,221.3,17403,19453,2048
-360.csv,26.355862,188.9,631,2681,2048
-360.csv,26.355862,188.9,2682,4732,2048
-360.csv,26.355862,188.9,4733,6783,2048
-360.csv,26.355862,188.9,6784,8834,2048
-360.csv,26.355862,188.9,8835,10885,2048
-360.csv,26.355862,188.9,10886,12936,2048
-360.csv,26.355862,188.9,12937,14987,2048
-360.csv,26.355862,188.9,14988,17038,2048
-360.csv,26.355862,188.9,17039,19089,2048
-361.csv,26.385725,188.8,1038,3088,2048
-361.csv,26.385725,188.8,3089,5139,2048
-361.csv,26.385725,188.8,5140,7190,2048
-361.csv,26.385725,188.8,7191,9241,2048
-361.csv,26.385725,188.8,9242,11292,2048
-361.csv,26.385725,188.8,11293,13343,2048
-361.csv,26.385725,188.8,13344,15394,2048
-361.csv,26.385725,188.8,15395,17445,2048
-361.csv,26.385725,188.8,17446,19496,2048
-362.csv,26.417168,188.7,1305,3355,2048
-362.csv,26.417168,188.7,3356,5406,2048
-362.csv,26.417168,188.7,5407,7457,2048
-362.csv,26.417168,188.7,7458,9508,2048
-362.csv,26.417168,188.7,9509,11559,2048
-362.csv,26.417168,188.7,11560,13610,2048
-362.csv,26.417168,188.7,13611,15661,2048
-362.csv,26.417168,188.7,15662,17712,2048
-362.csv,26.417168,188.7,17713,19763,2048
-363.csv,26.446737,188.6,639,2689,2048
-363.csv,26.446737,188.6,2690,4740,2048
-363.csv,26.446737,188.6,4741,6791,2048
-363.csv,26.446737,188.6,6792,8842,2048
-363.csv,26.446737,188.6,8843,10893,2048
-363.csv,26.446737,188.6,10894,12944,2048
-363.csv,26.446737,188.6,12945,14995,2048
-363.csv,26.446737,188.6,14996,17046,2048
-363.csv,26.446737,188.6,17047,19097,2048
-364.csv,26.486334,188.5,422,2472,2048
-364.csv,26.486334,188.5,2473,4523,2048
-364.csv,26.486334,188.5,4524,6574,2048
-364.csv,26.486334,188.5,6575,8625,2048
-364.csv,26.486334,188.5,8626,10676,2048
-364.csv,26.486334,188.5,10677,12727,2048
-364.csv,26.486334,188.5,12728,14778,2048
-364.csv,26.486334,188.5,14779,16829,2048
-364.csv,26.486334,188.5,16830,18880,2048
-365.csv,26.504604,188.4,1900,3950,2048
-365.csv,26.504604,188.4,3951,6001,2048
-365.csv,26.504604,188.4,6002,8052,2048
-365.csv,26.504604,188.4,8053,10103,2048
-365.csv,26.504604,188.4,10104,12154,2048
-365.csv,26.504604,188.4,12155,14205,2048
-365.csv,26.504604,188.4,14206,16256,2048
-365.csv,26.504604,188.4,16257,18307,2048
-366.csv,26.540136,188.3,1769,3819,2048
-366.csv,26.540136,188.3,3820,5870,2048
-366.csv,26.540136,188.3,7618,9668,2048
-366.csv,26.540136,188.3,9669,11719,2048
-366.csv,26.540136,188.3,11720,13770,2048
-366.csv,26.540136,188.3,13771,15821,2048
-366.csv,26.540136,188.3,15822,17872,2048
-366.csv,26.540136,188.3,17873,19923,2048
-367.csv,26.519318,188.2,1156,3206,2048
-367.csv,26.519318,188.2,3207,5257,2048
-367.csv,26.519318,188.2,5258,7308,2048
-367.csv,26.519318,188.2,7309,9359,2048
-367.csv,26.519318,188.2,9360,11410,2048
-367.csv,26.519318,188.2,11411,13461,2048
-367.csv,26.519318,188.2,13462,15512,2048
-367.csv,26.519318,188.2,15513,18085,2048
-368.csv,26.59514,188.1,702,2752,2048
-368.csv,26.59514,188.1,2753,4803,2048
-368.csv,26.59514,188.1,4804,6854,2048
-368.csv,26.59514,188.1,6855,8905,2048
-368.csv,26.59514,188.1,10828,12878,2048
-368.csv,26.59514,188.1,12879,14929,2048
-368.csv,26.59514,188.1,14930,16980,2048
-368.csv,26.59514,188.1,16981,19031,2048
-369.csv,26.60838,188.0,48,2098,2048
-369.csv,26.60838,188.0,2099,4149,2048
-369.csv,26.60838,188.0,4150,6200,2048
-369.csv,26.60838,188.0,6201,8251,2048
-369.csv,26.60838,188.0,8252,10302,2048
-369.csv,26.60838,188.0,10303,12353,2048
-369.csv,26.60838,188.0,12354,14404,2048
-369.csv,26.60838,188.0,14405,16455,2048
-369.csv,26.60838,188.0,16456,18506,2048
-37.csv,19.836548,221.2,912,2962,2048
-37.csv,19.836548,221.2,2963,5013,2048
-37.csv,19.836548,221.2,5014,7064,2048
-37.csv,19.836548,221.2,7065,9115,2048
-37.csv,19.836548,221.2,9116,11166,2048
-37.csv,19.836548,221.2,11167,13217,2048
-37.csv,19.836548,221.2,13218,15268,2048
-37.csv,19.836548,221.2,15269,17319,2048
-37.csv,19.836548,221.2,17320,19370,2048
-370.csv,26.63277,187.9,1383,3433,2048
-370.csv,26.63277,187.9,3434,5484,2048
-370.csv,26.63277,187.9,5485,7535,2048
-370.csv,26.63277,187.9,7536,9586,2048
-370.csv,26.63277,187.9,9587,11637,2048
-370.csv,26.63277,187.9,11638,13688,2048
-370.csv,26.63277,187.9,13689,15739,2048
-370.csv,26.63277,187.9,15740,17790,2048
-370.csv,26.63277,187.9,17791,19841,2048
-371.csv,26.65786,187.8,1270,3320,2048
-371.csv,26.65786,187.8,3321,5371,2048
-371.csv,26.65786,187.8,5372,7422,2048
-371.csv,26.65786,187.8,7423,9473,2048
-371.csv,26.65786,187.8,9474,11524,2048
-371.csv,26.65786,187.8,11525,13575,2048
-371.csv,26.65786,187.8,13576,15626,2048
-371.csv,26.65786,187.8,15627,17677,2048
-371.csv,26.65786,187.8,17678,19728,2048
-372.csv,26.682322,187.7,276,2326,2048
-372.csv,26.682322,187.7,2327,4377,2048
-372.csv,26.682322,187.7,4378,6428,2048
-372.csv,26.682322,187.7,6429,8479,2048
-372.csv,26.682322,187.7,8480,10530,2048
-372.csv,26.682322,187.7,10531,12581,2048
-372.csv,26.682322,187.7,12582,14632,2048
-372.csv,26.682322,187.7,14633,16683,2048
-372.csv,26.682322,187.7,16684,18734,2048
-373.csv,26.709948,187.6,3324,5374,2048
-373.csv,26.709948,187.6,5375,7425,2048
-373.csv,26.709948,187.6,7426,9476,2048
-373.csv,26.709948,187.6,9477,11527,2048
-373.csv,26.709948,187.6,11528,13578,2048
-373.csv,26.709948,187.6,13579,15629,2048
-373.csv,26.709948,187.6,15630,17680,2048
-373.csv,26.709948,187.6,17681,19731,2048
-374.csv,26.741604,187.5,1153,3203,2048
-374.csv,26.741604,187.5,3204,5254,2048
-374.csv,26.741604,187.5,5255,7305,2048
-374.csv,26.741604,187.5,7306,9356,2048
-374.csv,26.741604,187.5,9357,11407,2048
-374.csv,26.741604,187.5,11408,13458,2048
-374.csv,26.741604,187.5,13459,15509,2048
-374.csv,26.741604,187.5,15510,17560,2048
-374.csv,26.741604,187.5,17561,19611,2048
-375.csv,26.754965,187.4,283,2333,2048
-375.csv,26.754965,187.4,2334,4384,2048
-375.csv,26.754965,187.4,4385,6435,2048
-375.csv,26.754965,187.4,6436,8486,2048
-375.csv,26.754965,187.4,8487,10537,2048
-375.csv,26.754965,187.4,10538,12588,2048
-375.csv,26.754965,187.4,12589,14639,2048
-375.csv,26.754965,187.4,14640,16690,2048
-375.csv,26.754965,187.4,16691,18741,2048
-376.csv,26.782959,187.3,59,2109,2048
-376.csv,26.782959,187.3,2110,4160,2048
-376.csv,26.782959,187.3,4161,6211,2048
-376.csv,26.782959,187.3,6212,8262,2048
-376.csv,26.782959,187.3,8263,10313,2048
-376.csv,26.782959,187.3,10314,12364,2048
-376.csv,26.782959,187.3,12365,14415,2048
-376.csv,26.782959,187.3,14416,16466,2048
-376.csv,26.782959,187.3,16467,18517,2048
-377.csv,26.81307,187.2,1969,4245,2048
-377.csv,26.81307,187.2,4246,6296,2048
-377.csv,26.81307,187.2,6297,8347,2048
-377.csv,26.81307,187.2,8348,10398,2048
-377.csv,26.81307,187.2,10399,12449,2048
-377.csv,26.81307,187.2,12450,14500,2048
-377.csv,26.81307,187.2,14501,16551,2048
-377.csv,26.81307,187.2,16552,18602,2048
-378.csv,26.82944,187.1,981,3031,2048
-378.csv,26.82944,187.1,3032,5082,2048
-378.csv,26.82944,187.1,5083,7133,2048
-378.csv,26.82944,187.1,7134,9184,2048
-378.csv,26.82944,187.1,9185,11235,2048
-378.csv,26.82944,187.1,11236,13286,2048
-378.csv,26.82944,187.1,13287,15337,2048
-378.csv,26.82944,187.1,15338,17388,2048
-378.csv,26.82944,187.1,17389,19439,2048
-379.csv,26.855516,187.0,1011,3061,2048
-379.csv,26.855516,187.0,3062,5112,2048
-379.csv,26.855516,187.0,5113,7163,2048
-379.csv,26.855516,187.0,7164,9214,2048
-379.csv,26.855516,187.0,9215,11265,2048
-379.csv,26.855516,187.0,11266,13316,2048
-379.csv,26.855516,187.0,13317,15367,2048
-379.csv,26.855516,187.0,15368,17418,2048
-379.csv,26.855516,187.0,17419,19469,2048
-38.csv,19.858093,221.1,639,2689,2048
-38.csv,19.858093,221.1,2690,4740,2048
-38.csv,19.858093,221.1,4741,6791,2048
-38.csv,19.858093,221.1,6792,8842,2048
-38.csv,19.858093,221.1,8843,10893,2048
-38.csv,19.858093,221.1,10894,12944,2048
-38.csv,19.858093,221.1,12945,14995,2048
-38.csv,19.858093,221.1,14996,17046,2048
-38.csv,19.858093,221.1,17047,19097,2048
-380.csv,26.889046,186.9,749,2799,2048
-380.csv,26.889046,186.9,2800,4850,2048
-380.csv,26.889046,186.9,4851,6901,2048
-380.csv,26.889046,186.9,6902,8952,2048
-380.csv,26.889046,186.9,8953,11003,2048
-380.csv,26.889046,186.9,11004,13054,2048
-380.csv,26.889046,186.9,13055,15105,2048
-380.csv,26.889046,186.9,15106,17156,2048
-380.csv,26.889046,186.9,17157,19207,2048
-381.csv,26.9093,186.8,241,2291,2048
-381.csv,26.9093,186.8,2292,4342,2048
-381.csv,26.9093,186.8,4343,6393,2048
-381.csv,26.9093,186.8,6394,8444,2048
-381.csv,26.9093,186.8,8445,10495,2048
-381.csv,26.9093,186.8,10496,12546,2048
-381.csv,26.9093,186.8,12547,14597,2048
-381.csv,26.9093,186.8,14598,16648,2048
-381.csv,26.9093,186.8,16649,18699,2048
-382.csv,26.931421,186.7,144,2194,2048
-382.csv,26.931421,186.7,2195,4245,2048
-382.csv,26.931421,186.7,4246,6296,2048
-382.csv,26.931421,186.7,6297,8347,2048
-382.csv,26.931421,186.7,8348,10398,2048
-382.csv,26.931421,186.7,10399,12449,2048
-382.csv,26.931421,186.7,12450,14500,2048
-382.csv,26.931421,186.7,14501,16551,2048
-382.csv,26.931421,186.7,16552,18602,2048
-383.csv,26.96402,186.6,1523,3573,2048
-383.csv,26.96402,186.6,3574,5624,2048
-383.csv,26.96402,186.6,5625,7675,2048
-383.csv,26.96402,186.6,7676,9726,2048
-383.csv,26.96402,186.6,9727,11777,2048
-383.csv,26.96402,186.6,11778,13828,2048
-383.csv,26.96402,186.6,13829,15879,2048
-383.csv,26.96402,186.6,15880,17930,2048
-383.csv,26.96402,186.6,17931,19981,2048
-384.csv,26.98898,186.5,2033,4083,2048
-384.csv,26.98898,186.5,4084,6134,2048
-384.csv,26.98898,186.5,6135,8185,2048
-384.csv,26.98898,186.5,8186,10236,2048
-384.csv,26.98898,186.5,10237,12287,2048
-384.csv,26.98898,186.5,12288,14338,2048
-384.csv,26.98898,186.5,14339,16389,2048
-384.csv,26.98898,186.5,16390,18440,2048
-385.csv,27.01954,186.4,733,2783,2048
-385.csv,27.01954,186.4,2784,4834,2048
-385.csv,27.01954,186.4,4835,6885,2048
-385.csv,27.01954,186.4,6886,8936,2048
-385.csv,27.01954,186.4,8937,10987,2048
-385.csv,27.01954,186.4,10988,13038,2048
-385.csv,27.01954,186.4,13039,15089,2048
-385.csv,27.01954,186.4,15090,17140,2048
-385.csv,27.01954,186.4,17141,19191,2048
-386.csv,27.049894,186.3,1073,3123,2048
-386.csv,27.049894,186.3,3124,5174,2048
-386.csv,27.049894,186.3,5175,7225,2048
-386.csv,27.049894,186.3,7226,9276,2048
-386.csv,27.049894,186.3,9277,11327,2048
-386.csv,27.049894,186.3,11328,13378,2048
-386.csv,27.049894,186.3,13379,15429,2048
-386.csv,27.049894,186.3,15430,17480,2048
-386.csv,27.049894,186.3,17481,19531,2048
-387.csv,27.081823,186.2,400,2450,2048
-387.csv,27.081823,186.2,2451,4501,2048
-387.csv,27.081823,186.2,4502,6552,2048
-387.csv,27.081823,186.2,6553,8603,2048
-387.csv,27.081823,186.2,8604,10654,2048
-387.csv,27.081823,186.2,10655,12705,2048
-387.csv,27.081823,186.2,12706,14756,2048
-387.csv,27.081823,186.2,14757,16807,2048
-387.csv,27.081823,186.2,16808,18858,2048
-388.csv,27.115683,186.1,2561,4611,2048
-388.csv,27.115683,186.1,4612,6662,2048
-388.csv,27.115683,186.1,6663,8713,2048
-388.csv,27.115683,186.1,8714,10764,2048
-388.csv,27.115683,186.1,10765,12815,2048
-388.csv,27.115683,186.1,12816,14866,2048
-388.csv,27.115683,186.1,14867,16917,2048
-388.csv,27.115683,186.1,16918,18968,2048
-389.csv,27.149734,186.0,588,2638,2048
-389.csv,27.149734,186.0,2639,4689,2048
-389.csv,27.149734,186.0,4690,6740,2048
-389.csv,27.149734,186.0,6741,8791,2048
-389.csv,27.149734,186.0,8792,10842,2048
-389.csv,27.149734,186.0,10843,12893,2048
-389.csv,27.149734,186.0,12894,14944,2048
-389.csv,27.149734,186.0,14945,16995,2048
-389.csv,27.149734,186.0,16996,19046,2048
-39.csv,19.883404,221.0,274,2324,2048
-39.csv,19.883404,221.0,2325,4375,2048
-39.csv,19.883404,221.0,4376,6426,2048
-39.csv,19.883404,221.0,6427,8477,2048
-39.csv,19.883404,221.0,8478,10528,2048
-39.csv,19.883404,221.0,10529,12579,2048
-39.csv,19.883404,221.0,12580,14630,2048
-39.csv,19.883404,221.0,14631,16681,2048
-39.csv,19.883404,221.0,16682,18732,2048
-390.csv,27.179308,185.9,60,2110,2048
-390.csv,27.179308,185.9,2111,4161,2048
-390.csv,27.179308,185.9,4162,6212,2048
-390.csv,27.179308,185.9,6213,8263,2048
-390.csv,27.179308,185.9,8264,10314,2048
-390.csv,27.179308,185.9,10315,12365,2048
-390.csv,27.179308,185.9,12366,14416,2048
-390.csv,27.179308,185.9,14417,16467,2048
-390.csv,27.179308,185.9,16468,18518,2048
-391.csv,27.209904,185.8,333,2383,2048
-391.csv,27.209904,185.8,2384,4434,2048
-391.csv,27.209904,185.8,4435,6485,2048
-391.csv,27.209904,185.8,6486,8536,2048
-391.csv,27.209904,185.8,8537,10587,2048
-391.csv,27.209904,185.8,10588,12638,2048
-391.csv,27.209904,185.8,12639,14689,2048
-391.csv,27.209904,185.8,14690,16740,2048
-391.csv,27.209904,185.8,16741,18791,2048
-392.csv,27.23984,185.7,2024,4074,2048
-392.csv,27.23984,185.7,4075,6125,2048
-392.csv,27.23984,185.7,6126,8176,2048
-392.csv,27.23984,185.7,8177,10227,2048
-392.csv,27.23984,185.7,10228,12278,2048
-392.csv,27.23984,185.7,12279,14329,2048
-392.csv,27.23984,185.7,14330,16380,2048
-392.csv,27.23984,185.7,16381,18431,2048
-393.csv,27.26978,185.6,398,2448,2048
-393.csv,27.26978,185.6,2449,4499,2048
-393.csv,27.26978,185.6,4500,6550,2048
-393.csv,27.26978,185.6,6551,8601,2048
-393.csv,27.26978,185.6,8602,10652,2048
-393.csv,27.26978,185.6,10653,12703,2048
-393.csv,27.26978,185.6,12704,14754,2048
-393.csv,27.26978,185.6,14755,16805,2048
-393.csv,27.26978,185.6,16806,18856,2048
-394.csv,27.30603,185.5,1085,3135,2048
-394.csv,27.30603,185.5,3136,5186,2048
-394.csv,27.30603,185.5,6841,8891,2048
-394.csv,27.30603,185.5,8892,10942,2048
-394.csv,27.30603,185.5,10943,12993,2048
-394.csv,27.30603,185.5,12994,15044,2048
-394.csv,27.30603,185.5,15045,17095,2048
-394.csv,27.30603,185.5,17096,19146,2048
-395.csv,27.327833,185.4,1224,3274,2048
-395.csv,27.327833,185.4,3275,5325,2048
-395.csv,27.327833,185.4,5326,7376,2048
-395.csv,27.327833,185.4,7377,9427,2048
-395.csv,27.327833,185.4,9428,11478,2048
-395.csv,27.327833,185.4,11479,13529,2048
-395.csv,27.327833,185.4,13530,15580,2048
-395.csv,27.327833,185.4,15581,17631,2048
-395.csv,27.327833,185.4,17632,19682,2048
-396.csv,27.355677,185.3,1768,3818,2048
-396.csv,27.355677,185.3,3819,5869,2048
-396.csv,27.355677,185.3,5870,7920,2048
-396.csv,27.355677,185.3,7921,9971,2048
-396.csv,27.355677,185.3,9972,12022,2048
-396.csv,27.355677,185.3,12023,14073,2048
-396.csv,27.355677,185.3,14074,16124,2048
-396.csv,27.355677,185.3,16125,18175,2048
-397.csv,27.384132,185.2,114,2164,2048
-397.csv,27.384132,185.2,2165,4215,2048
-397.csv,27.384132,185.2,4216,6266,2048
-397.csv,27.384132,185.2,6267,8317,2048
-397.csv,27.384132,185.2,8318,10368,2048
-397.csv,27.384132,185.2,10369,12419,2048
-397.csv,27.384132,185.2,12420,14470,2048
-397.csv,27.384132,185.2,14471,16521,2048
-397.csv,27.384132,185.2,16522,18572,2048
-398.csv,27.409393,185.1,1379,3429,2048
-398.csv,27.409393,185.1,3430,5480,2048
-398.csv,27.409393,185.1,5481,7531,2048
-398.csv,27.409393,185.1,7532,9582,2048
-398.csv,27.409393,185.1,9583,11633,2048
-398.csv,27.409393,185.1,11634,13684,2048
-398.csv,27.409393,185.1,13685,15735,2048
-398.csv,27.409393,185.1,15736,17786,2048
-398.csv,27.409393,185.1,17787,19837,2048
-399.csv,27.436628,185.0,1522,3572,2048
-399.csv,27.436628,185.0,3573,5623,2048
-399.csv,27.436628,185.0,5624,7674,2048
-399.csv,27.436628,185.0,7675,9725,2048
-399.csv,27.436628,185.0,9726,11776,2048
-399.csv,27.436628,185.0,11777,13827,2048
-399.csv,27.436628,185.0,13828,15878,2048
-399.csv,27.436628,185.0,15879,17929,2048
-399.csv,27.436628,185.0,17930,19980,2048
-4.csv,19.338652,224.5,2383,4433,2048
-4.csv,19.338652,224.5,4434,6484,2048
-4.csv,19.338652,224.5,6485,8535,2048
-4.csv,19.338652,224.5,8536,10586,2048
-4.csv,19.338652,224.5,10587,12637,2048
-4.csv,19.338652,224.5,12638,14688,2048
-4.csv,19.338652,224.5,14689,16739,2048
-4.csv,19.338652,224.5,16740,18790,2048
-40.csv,19.89003,220.9,1800,3850,2048
-40.csv,19.89003,220.9,3851,5901,2048
-40.csv,19.89003,220.9,5902,7952,2048
-40.csv,19.89003,220.9,7953,10003,2048
-40.csv,19.89003,220.9,10004,12054,2048
-40.csv,19.89003,220.9,12055,14105,2048
-40.csv,19.89003,220.9,14106,16156,2048
-40.csv,19.89003,220.9,16157,18207,2048
-400.csv,27.466816,184.9,1569,3619,2048
-400.csv,27.466816,184.9,3620,5670,2048
-400.csv,27.466816,184.9,5671,7721,2048
-400.csv,27.466816,184.9,7722,9772,2048
-400.csv,27.466816,184.9,9773,11823,2048
-400.csv,27.466816,184.9,11824,13874,2048
-400.csv,27.466816,184.9,13875,15925,2048
-400.csv,27.466816,184.9,15926,17976,2048
-401.csv,27.496294,184.8,1522,3572,2048
-401.csv,27.496294,184.8,3573,5623,2048
-401.csv,27.496294,184.8,5624,7674,2048
-401.csv,27.496294,184.8,7675,9725,2048
-401.csv,27.496294,184.8,9726,11776,2048
-401.csv,27.496294,184.8,11777,13827,2048
-401.csv,27.496294,184.8,13828,15878,2048
-401.csv,27.496294,184.8,15879,17929,2048
-401.csv,27.496294,184.8,17930,19980,2048
-402.csv,27.525114,184.7,1085,3135,2048
-402.csv,27.525114,184.7,3136,5186,2048
-402.csv,27.525114,184.7,5187,7237,2048
-402.csv,27.525114,184.7,7238,9288,2048
-402.csv,27.525114,184.7,9289,11339,2048
-402.csv,27.525114,184.7,11340,13390,2048
-402.csv,27.525114,184.7,13391,15441,2048
